generation,best,mean,std,worst
0,17.83622914957372,20.737276523488504,0.9745649591395038,22.70185121722126
1,16.41152144312159,19.27490242650506,1.0297205285434976,20.40831891575846
2,15.688689042296101,17.611384613943777,0.7520209169115483,18.671779788708136
3,15.53732584763727,16.654070213400793,0.5114830306532548,17.39857113690718
4,15.467670500619608,16.092215350454584,0.23795327194965665,16.439270764090494
5,15.20185121722126,15.808599544109157,0.21777159313948247,16.060252094164763
6,14.996150997149435,15.629876641835143,0.18953853182359998,15.878516483155234
7,14.996150997149435,15.460979779364015,0.18493067701677052,15.707492981902774
8,14.721904042583699,15.28139179182487,0.19709226326734544,15.53732584763727
9,14.701428280002318,15.160639902524311,0.18905574254056084,15.413135192987523
10,14.577902338672773,15.051848717841892,0.156093904594169,15.258323293158117
11,14.577902338672773,14.988990372959522,0.1479177449802353,15.176575213227443
12,14.497057550292606,14.920910132834898,0.1474463605050679,15.062977544445356
13,14.367156809750927,14.844345644423356,0.16087068227224083,15.022902093797258
14,14.367156809750927,14.783549628720989,0.1701386584739473,14.967491648096548
15,14.367156809750927,14.763097264350325,0.15582564972633034,14.957066051117286
16,14.367156809750927,14.733256076991461,0.13770843035632194,14.891164991562635
17,14.367156809750927,14.713861853420982,0.12680491083195164,14.886084215408221
18,14.367156809750927,14.688336322811105,0.11299235189545878,14.8219040425837
19,14.367156809750927,14.67487505601082,0.105892436170029,14.81386219991853
20,14.367156809750927,14.663343181763432,0.09883000271638546,14.78608421540822
21,14.367156809750927,14.638996551038975,0.08977523891950089,14.721904042583699
22,14.367156809750927,14.622380581708121,0.08871316377322903,14.70199920063936
23,14.367156809750927,14.617374536813431,0.08693647589835335,14.701428280002318
24,14.367156809750927,14.611070750691558,0.08592832898781204,14.701428280002318
25,14.367156809750927,14.594984362208809,0.08153904755918344,14.687119154832537
26,14.367156809750927,14.5837131639095,0.0794349821057674,14.687119154832537
27,14.367156809750927,14.571731291551067,0.07420442737710342,14.683294573433784
28,14.367156809750927,14.56397116581411,0.06721720456944832,14.643835071544512
29,14.367156809750927,14.559534358170676,0.06363446810677355,14.641186241925155
30,14.367156809750927,14.546646949619515,0.05894909488791113,14.619392214170771
31,14.367156809750927,14.545944110896839,0.05828331272073062,14.595451410656818
32,14.367156809750927,14.542745902663894,0.05657845805165396,14.595451410656818
33,14.367156809750927,14.540554002804212,0.0562263589604225,14.584250278036869
34,14.367156809750927,14.539168606156913,0.055555322593078854,14.584250278036869
35,14.367156809750927,14.536732053278378,0.05510727998661944,14.584250278036869
36,14.367156809750927,14.536039354954728,0.05472195570033479,14.584250278036869
37,14.367156809750927,14.535346656631077,0.05432506697538408,14.584250278036869
38,14.367156809750927,14.533602802076194,0.054126349430968744,14.584250278036869
39,14.367156809750927,14.532217405428893,0.0532483970541039,14.584250278036869
40,14.367156809750927,14.523856590562053,0.05051339398952621,14.584250278036869
41,14.367156809750927,14.520727339359867,0.048619659122347655,14.584250278036869
42,14.367156809750927,14.519341942712567,0.04726442735845011,14.577902338672773
43,14.367156809750927,14.518776203176198,0.04672632267715492,14.577902338672773
44,14.367156809750927,14.518210463639832,0.04617501755160444,14.577902338672773
45,14.367156809750927,14.518210463639832,0.04617501755160444,14.577902338672773
46,14.367156809750927,14.519454382844085,0.044912189823802455,14.549615361854386
47,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
48,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
49,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
50,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
51,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
52,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
53,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
54,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
55,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
56,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
57,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
58,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
59,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
60,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
61,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
62,14.367156809750927,14.51659356787223,0.0454665196593079,14.549615361854386
63,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
64,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
65,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
66,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
67,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
68,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
69,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
70,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
71,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
72,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
73,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
74,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
75,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
76,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
77,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
78,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
79,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
80,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
81,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
82,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
83,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
84,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
85,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
86,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
87,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
88,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
89,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
90,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
91,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
92,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
93,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
94,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
95,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
96,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
97,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
98,14.367156809750927,14.515542411640995,0.045298165775329094,14.549615361854386
