generation,best,mean,std,worst
0,17.83622914957372,20.737276523488504,0.9745649591395038,22.70185121722126
1,15.688689042296101,19.007384408777465,1.3962045857515082,20.314642819948226
2,15.5,17.433718277790437,1.2039732746342617,19.30332963783729
3,15.5,16.286094223191977,0.372385500137242,16.79599839871872
4,15.391153452528776,15.90010553540811,0.22646797325649512,16.28997487421324
5,14.715339366124404,15.663391632879188,0.2722089520045818,15.96232255123179
6,14.588409872672514,15.511660454088304,0.2702608010637022,15.81386219991853
7,14.588409872672514,15.28291669873429,0.26164760906730317,15.604996878900156
8,14.372004514666935,15.068185156031047,0.257832498545501,15.391153452528776
9,14.255294535724685,14.86694860534987,0.20134942730032565,15.106750598570128
10,14.255294535724685,14.733196308019613,0.1910331183379476,14.956465996625052
11,13.908318915758459,14.601965212603668,0.20223760283303116,14.831666249791535
12,13.908318915758459,14.503682149903282,0.18160482106021483,14.736877428271624
13,13.908318915758459,14.409411988412858,0.15464624874401114,14.614642819948225
14,13.908318915758459,14.29248736931755,0.13719059652517945,14.453068523537421
15,13.86287388383278,14.227722674427413,0.1413264417944101,14.4
16,13.577638883463118,14.155215637893015,0.15469621995233335,14.292838827718413
17,13.573644135332772,14.080134883739788,0.1743465967093419,14.255294535724685
18,13.573644135332772,14.009864856414804,0.15876338010409421,14.253068523537422
19,13.573644135332772,13.908492929783497,0.1379650695162094,14.097999199359359
20,13.573644135332772,13.841979350786069,0.1346040891482433,14.01657508881031
21,13.420465053408524,13.806355478090747,0.14532790324065223,13.983266665599967
22,13.23622914957372,13.731211929039336,0.1470059940540508,13.908318915758459
23,13.23622914957372,13.703309610953681,0.13666179267877734,13.869535971483266
24,13.23622914957372,13.647055547726268,0.13324958538078063,13.811871208194287
25,13.23622914957372,13.57131116798613,0.13994936882242956,13.739071942966532
26,13.140967364599087,13.49563118047067,0.1274198487692523,13.659126028197399
27,13.140967364599087,13.433133450547157,0.12282488007890467,13.593468988235944
28,13.140967364599087,13.403732409811566,0.11294298831724137,13.577638883463118
29,13.140967364599087,13.378681957257578,0.10563845626589448,13.557583690279023
30,13.140175425099137,13.337896797181465,0.09547048491239851,13.481742422927145
31,13.140175425099137,13.307540641200008,0.08839362663885052,13.423538406167134
32,13.140175425099137,13.283071977226385,0.07887986240197475,13.420465053408524
33,13.140175425099137,13.26300866937133,0.06519744691249046,13.391153452528776
34,12.948999599679679,13.235478322839276,0.06709293268783066,13.330950643030008
35,12.948999599679679,13.217046720062985,0.06549105406800304,13.303329637837292
36,12.948999599679679,13.197347310166174,0.06552328199179372,13.277032961426901
37,12.948999599679679,13.189880280116522,0.0654552182661716,13.23622914957372
38,12.948999599679679,13.179071182364394,0.06422055314427824,13.23622914957372
39,12.948999599679679,13.163895774993177,0.06754715290065708,13.23622914957372
40,12.948999599679679,13.154596754565562,0.07079749199499669,13.23622914957372
41,12.919090595827292,13.132088660294782,0.06988957216475665,13.20332963783729
42,12.919090595827292,13.106326333169113,0.07711351296634364,13.163818169698587
43,12.866190378969058,13.074145049558174,0.08859801235272993,13.1431676725155
44,12.866190378969058,13.046718507332187,0.09190345856345065,13.140175425099137
45,12.866190378969058,13.035528375424569,0.09098417932354325,13.140175425099137
46,12.619803902718557,13.00100449892362,0.09937688808530173,13.12664991614216
47,12.619803902718557,12.980153674028585,0.08961432197540059,13.12664991614216
