generation,best,mean,std,worst
0,19.07364413533277,20.888086331858116,0.8742773109349846,22.846536616149585
1,16.22928563989645,19.1723193024277,0.9517375215920771,20.30199920063936
2,15.80142828000232,17.777434144025452,0.9328261303615103,18.983266665599963
3,15.38425027803687,16.674292709244572,0.4480027601463167,17.45472369909914
4,14.891164991562635,16.143279083988347,0.33828455438511745,16.531300056749533
5,14.799999999999999,15.796667140140476,0.31447376433340946,16.18252262107277
6,14.799999999999999,15.5196877878146,0.24262643121180577,15.83170396123207
7,14.799999999999999,15.297370789317103,0.1945383212203027,15.58072158238645
8,14.640658617698014,15.173503957986995,0.1866972921581346,15.38425027803687
9,14.434192325759245,15.044516944020137,0.1960117244792041,15.30142828000232
10,14.434192325759245,14.913574097137264,0.18925965075001014,15.146916505762094
11,14.274887385102321,14.74425864861028,0.15202893638183124,14.934192325759245
12,14.079075450674063,14.644934163411945,0.17664352114755735,14.840063693621516
13,13.927566688249707,14.565396443165495,0.1803817741534473,14.763976744055029
14,13.927566688249707,14.469820580609628,0.1570188440167041,14.67804971641414
15,13.910844001658269,14.36654496420716,0.16811078665342927,14.54959013639538
16,13.910844001658269,14.28313642905815,0.161982129965715,14.4559467676119
17,13.66794833886788,14.17736140021657,0.1636269201755094,14.377902338672774
18,13.64355957741627,14.095917846733576,0.1562424218872695,14.281934729198172
19,13.64355957741627,14.02577698102171,0.14113695556275493,14.214944167960988
20,13.507130750570548,13.948778383122168,0.1348476554872235,14.097999199359359
21,13.5,13.875645982032468,0.13309594076392933,14.056349099818895
22,13.5,13.824077013335671,0.12489534653045638,13.95472369909914
23,13.48309518948453,13.771685810755244,0.12738408540610593,13.927566688249707
24,13.026649916142159,13.717910723760571,0.15159156943871577,13.910844001658269
25,13.026649916142159,13.659852039018155,0.13713529974461985,13.823790007724451
26,13.026649916142159,13.587695438933137,0.168519624449643,13.755294535724685
27,13.026649916142159,13.537019326664671,0.16712391948509606,13.693737745050923
28,12.627361849549569,13.456613675948415,0.22007965604860072,13.664582518894846
29,12.627361849549569,13.388336101518698,0.22657806105960407,13.609975124224178
30,12.627361849549569,13.310940344689902,0.21479741904032895,13.507130750570548
31,12.627361849549569,13.242146501996357,0.22670337546720723,13.48309518948453
32,12.627361849549569,13.142239009141015,0.23265673931596867,13.414213562373096
33,12.627361849549569,13.043616941157184,0.21283662374057838,13.36287388383278
34,12.627361849549569,12.932843323499009,0.17598162998363087,13.22474487139159
35,12.612403840463596,12.882683803090005,0.14631927399946887,13.1
36,12.56332495807108,12.830919965772496,0.13949133642519324,13.026649916142159
37,12.56332495807108,12.757640858788623,0.11463523995313274,12.948999599679679
38,12.56332495807108,12.734871859576801,0.10053104873765974,12.877032961426902
39,12.56332495807108,12.709410565874247,0.08988270471012788,12.869535971483266
40,12.56332495807108,12.678245424799222,0.07128116213038461,12.829563014098701
41,12.56332495807108,12.663543952299497,0.06131501046072063,12.764911064067352
42,12.478232998312528,12.634216553420078,0.04722670143226161,12.757583690279022
43,12.478232998312528,12.62462047302722,0.03432485623096979,12.7295630140987
44,12.478232998312528,12.616162378762692,0.029360665998948245,12.671779788708136
45,12.478232998312528,12.610244287525918,0.029428999988797333,12.627361849549569
46,12.478232998312528,12.603541438196348,0.031720847414227066,12.627361849549569
47,12.478232998312528,12.597399065149029,0.035966965598274,12.627361849549569
48,12.478232998312528,12.590153173269977,0.042172224427423556,12.627361849549569
49,12.478232998312528,12.579625544184465,0.04801126347143648,12.627361849549569
50,12.478232998312528,12.572922694854894,0.0451083350823636,12.627361849549569
51,12.478232998312528,12.562732070032293,0.04500649934889605,12.612403840463596
52,12.478232998312528,12.558085497893572,0.044707641264264346,12.612403840463596
53,12.478232998312528,12.549773931263976,0.043489617126059865,12.612403840463596
54,12.478232998312528,12.548792353616127,0.04260992606325445,12.612403840463596
55,12.478232998312528,12.539499209338688,0.03820619517427885,12.56332495807108
56,12.478232998312528,12.536095530948344,0.039693369919218305,12.56332495807108
57,12.478232998312528,12.524182656582148,0.04240961420837116,12.56332495807108
58,12.478232998312528,12.520778978191807,0.042545979879276,12.56332495807108
59,12.478232998312528,12.515373590991967,0.04195142177843734,12.56332495807108
60,12.478232998312528,12.515373590991967,0.04195142177843734,12.56332495807108
61,12.478232998312528,12.510268073406452,0.04097146422335664,12.56332495807108
62,12.478232998312528,12.505162555820942,0.03930988873486252,12.56332495807108
63,12.478232998312528,12.501758877430598,0.03778062687470991,12.56332495807108
64,12.478232998312528,12.493249681454746,0.0321135146188531,12.56332495807108
65,12.478232998312528,12.484740485478888,0.022144232725328533,12.56332495807108
66,12.478232998312528,12.484740485478888,0.022144232725328533,12.56332495807108
67,12.478232998312528,12.479634967893372,0.009813787065916629,12.54833147735479
68,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
69,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
70,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
71,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
72,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
73,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
74,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
75,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
76,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
77,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
78,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
79,12.478232998312528,12.478232998312526,1.7763568394002505e-15,12.478232998312528
